AF_ID,Author_ID,Paper_ID,publication_affiliation,keywords in title bool,results
908,37282560200,559222,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",TRUE,Academic Institution
909,37268052800,559222,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",TRUE,Academic Institution
910,38193849400,559224,"Department of Computer Science, University of New Hampshire, Durham, NH, USA",TRUE,Academic Institution
911,37063827600,559224,"Department of Computer Science, University of New Hampshire, Durham, NH, USA",TRUE,Academic Institution
912,38227675400,559224,"Department of Computer Science, University of New Hampshire, Durham, NH, USA",TRUE,Academic Institution
913,37349545700,559225,"Naval Research Laboratory, Mar, Inc., Monterrey, CA, USA",FALSE,Private Corporation
914,37357556500,559225,"Naval Research Laboratory, Mirror Imaging, Monterrey, CA, USA",FALSE,Private Corporation
915,37354963000,559227,"College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",TRUE,Academic Institution
916,37348960700,559227,"College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",TRUE,Academic Institution
917,37352130100,559227,"College of Computing, Georgia Institute of Technology, Atlanta, GA, USA",TRUE,Academic Institution
918,37349490300,559226,"University of Stanford, Stanford, CA, USA",TRUE,Academic Institution
919,37345372400,559226,"Ipsilon Networks, Palo Alto, CA, USA",FALSE,Private Corporation
920,37284688500,559226,"San Diego Supercomputer Center, National Laboratory for Applied Network Research, San Diego, CA, USA",FALSE,Private Corporation
921,37349494400,559226,"Xerox Palo Alto Research Center, Palo Alto, CA, USA",FALSE,Private Corporation
922,37345749400,559229,"Department of Computer Science, Mississippi State University, MS, USA",TRUE,Academic Institution
923,37356983700,559229,"Department of Computer Science, Mississippi State University, MS, USA",TRUE,Academic Institution
924,37349445400,559228,"HNC Software, Inc., San Diego, CA, USA",FALSE,Private Corporation
925,37349438900,559228,"HNC Software, Inc., San Diego, CA, USA",FALSE,Private Corporation
926,38558447400,567598,"Department of Computer and Information Sciences and Engineering, University of Florida, USA",TRUE,Academic Institution
927,38562783600,567598,"Department of Computer and Information Sciences and Engineering, University of Florida, USA",TRUE,Academic Institution
928,37282573400,567595,"Telecommunications Institute, University of Erlangen Nuremberg, Germany",TRUE,Academic Institution
929,37823485800,567595,"Department of Oral and Maxillofacial Surgery, University of Erlangen Nuremberg, Germany",TRUE,Academic Institution
930,37845919000,567595,"Telecommunications Institute, University of Erlangen Nuremberg, Germany",TRUE,Academic Institution
931,37283315200,567595,"Telecommunications Institute, University of Erlangen Nuremberg, Germany",TRUE,Academic Institution
932,38273141800,567600,"School of Mathematical Sciences, Tel-Aviv University, Israel",TRUE,Academic Institution
933,38270782200,567600,"School of Mathematical Sciences, Tel-Aviv University, Israel",TRUE,Academic Institution
934,37368609100,567602,"Laboratoire LMC, CNRS, Grenoble, France",FALSE,Private Corporation
935,37378532500,567602,"Laboratoire LMC, CNRS, Grenoble, France",FALSE,Private Corporation
936,37283754100,567602,"Arizona State University, Tempe, USA",TRUE,Academic Institution
937,37350343500,567603,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",TRUE,Academic Institution
938,37268052800,567603,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",TRUE,Academic Institution
939,37828154400,567606,"University of California, Santa Cruz, USA",TRUE,Academic Institution
940,37352962400,567606,"University of California, Santa Cruz, USA",TRUE,Academic Institution
941,37845871800,567606,"University of California, Santa Cruz, USA",TRUE,Academic Institution
942,37845413900,567606,"University of California, Santa Cruz, USA",TRUE,Academic Institution
943,37273103500,567610,"University of Leeds, UK",TRUE,Academic Institution
944,37271754900,567610,"University of Leeds, UK",TRUE,Academic Institution
945,37609618400,567610,"University of Leeds, UK",TRUE,Academic Institution
946,37289749900,567609,"Department of Computer and Information Science, Purdue University, Indianapolis, Indianapolis, IN, USA",TRUE,Academic Institution
947,37856558400,567609,"Institute of Systems Science, National University of Singapore, Singapore",TRUE,Academic Institution
948,37301843300,567609,"Institute of Systems Science, National University of Singapore, Singapore",TRUE,Academic Institution
949,37325476100,567609,"Institute of Systems Science, National University of Singapore, Singapore",TRUE,Academic Institution
950,37852878400,567745,"Centre de Recherche informatique de Montreal, Inc., Montreal, QUE, Canada",FALSE,Private Corporation
951,37864656600,567745,"Centre de Recherche informatique de Montreal, Inc., Montreal, QUE, Canada",FALSE,Private Corporation
952,38180174600,567745,"Centre de Recherche informatique de Montreal, Inc., Montreal, QUE, Canada",FALSE,Private Corporation
953,37845978600,567780,"Fraunhofer Institute of Computer Graphics Research (IGD), Germany",TRUE,Academic Institution
954,37283487400,567787,"UBILAB, Union Bank of Switzerland, Switzerland",FALSE,Private Corporation
955,37612321600,567784,"Department of Electrical Engineering, Mississippi State University, USA",TRUE,Academic Institution
956,37356983700,567784,"Department of Computer Science, Mississippi State University, USA",TRUE,Academic Institution
957,37845978200,567777,"Konrad-Zuse-Zentrum für Informationstechnik Berlin, Germany",FALSE,Private Corporation
958,37845979400,567777,"Konrad-Zuse-Zentrum für Informationstechnik Berlin, Germany",FALSE,Private Corporation
959,37282272000,567777,"Konrad-Zuse-Zentrum für Informationstechnik Berlin, Germany",FALSE,Private Corporation
960,38193849400,567800,"Department of Computer Science, University of New Hampshire, USA",TRUE,Academic Institution
961,37274132700,567807,"Department of Electrical and Computer Engineering and CAIP, Rutgers University, Piscataway, NJ, USA",TRUE,Academic Institution
962,37367862600,567807,"Department of Electrical and Computer Engineering and CAIP, Rutgers University, Piscataway, NJ, USA",TRUE,Academic Institution
963,37326555000,567804,"Tel-Aviv University, Israel",TRUE,Academic Institution
964,37864698600,567804,"Princeton University, USA",TRUE,Academic Institution
965,37337567000,567804,"Weizmann Institute of Science, Israel",TRUE,Academic Institution
966,37448030800,567796,"Computational Biology Centers, Medical School, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
967,37282873000,567796,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
968,37660278300,567796,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
969,37564789400,567796,"Computer Science Department, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
970,37660264900,567796,"Computer Science Department, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
971,37610041700,567796,"Computer Science Department, University of Minnesota, USA",TRUE,Academic Institution
972,38273141800,567812,"School of Mathematical Sciences, Tel-Aviv University, Ramat, Israel",TRUE,Academic Institution
973,38275357700,567812,"School of Mathematical Sciences, Tel-Aviv University, Ramat, Israel",TRUE,Academic Institution
974,38275743700,567812,"School of Mathematical Sciences, Tel-Aviv University, Ramat, Israel",TRUE,Academic Institution
975,37849388600,568104,"School of Information Systems, Norwich, UK",FALSE,Private Corporation
976,37282585600,568103,"Department of Computer Science, Mississippi State University, USA",TRUE,Academic Institution
977,37356983700,568103,"Department of Computer Science, Mississippi State University, USA",TRUE,Academic Institution
978,37323905300,568108,"GE Corporate Research and Development Center, Schenectady, NY, USA",FALSE,Private Corporation
979,37378488600,568108,"GE Corporate Research and Development Center, Schenectady, NY, USA",FALSE,Private Corporation
980,37298532100,568105,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
981,37852647700,568105,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
982,38242145300,568105,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
983,37282637800,568110,"ICASE, NASA-Langley Research Center, USA",FALSE,Private Corporation
984,37285537200,568110,"North Carolina State University, Chapel Hill, USA",TRUE,Academic Institution
985,37284115400,568110,"North Carolina State University, Chapel Hill, USA",TRUE,Academic Institution
986,37282292000,568111,"Department of Computer Science, University of Mississippi, USA",TRUE,Academic Institution
987,37282598900,568109,"Computer Science and Electrical Engineering Department, University of Maryland Baltimore County, Baltimore, MD, USA",TRUE,Academic Institution
988,37358198200,568109,"Department of Computer Science, University of Regina, Regina, SAS, Canada",TRUE,Academic Institution
989,37349401300,568109,"Computer Science and Electrical Engineering Department, University of Maryland Baltimore County, Baltimore, MD, USA",TRUE,Academic Institution
990,37845670000,568109,"Scientific Visualization Studio, NASA Goddard Space Flight Center, Greenbelt, MD, USA",FALSE,Private Corporation
991,37388808200,568117,"NASA Ames Research Center, MRJ, Inc., USA",FALSE,Private Corporation
992,37860236300,568117,"NASA Ames Research Center, USA",FALSE,Private Corporation
993,37298406100,568118,"Department of Computer Science, University of British Columbia, Vancouver, BC, Canada",TRUE,Academic Institution
994,37298532100,568116,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
995,37267352000,568116,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
996,38242145300,568116,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
997,37351416000,568116,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
998,38179766700,568114,"Department of Computer Science, University of North Carolina, Chapel Hill, USA",TRUE,Academic Institution
999,37285537200,568114,"Department of Computer Science, University of North Carolina, Chapel Hill, USA",TRUE,Academic Institution
1000,37295176000,568114,"Department of Computer Science, University of North Carolina, Chapel Hill, USA",TRUE,Academic Institution
1001,37565489200,568114,"Department of Computer Science, University of North Carolina, Chapel Hill, USA",TRUE,Academic Institution
1002,37284273900,568119,"Ohio State Uinversity, Columbus, OH, USA",FALSE,Private Corporation
1003,37271619700,568124,"Wilhelm-Schickard-Institut, GRIS Universität, Tubingen, Germany",TRUE,Academic Institution
1004,37860532300,568124,"Wilhelm-Schickard-Institut, GRIS Universität, Tubingen, Germany",TRUE,Academic Institution
1005,37086996853,568121,"Dept. of Comput. Sci., Utah Univ., Salt Lake City, UT, USA",TRUE,Academic Institution
1006,37266777200,568121,"Advanced Computing Laboratory, Los Alamos National Laboratory, Los Alamos, NM, USA",FALSE,Private Corporation
1007,37282553200,568121,"Department of Computer Science, University of Utah, Salt Lake, UT, USA",TRUE,Academic Institution
1008,37276931400,568121,"Department of Computer Science, University of Utah, Salt Lake, UT, USA",TRUE,Academic Institution
1009,37850740800,568126,"State University of New York, Stony Brook, USA",TRUE,Academic Institution
1010,37282560200,568126,"State University of New York, Stony Brook, USA",TRUE,Academic Institution
1011,37861966100,568125,"State University of New York, Stony Brook, USA",TRUE,Academic Institution
1012,37390017300,568125,"State University of New York, Stony Brook, USA",TRUE,Academic Institution
1013,37282560200,568125,"State University of New York, Stony Brook, USA",TRUE,Academic Institution
1014,37270717100,568127,"Department of Biomedical Engineering, Cleveland Clinic Foundation, USA",FALSE,Private Corporation
1015,37860553000,568127,"Biomedical Engineering Center, USA",FALSE,Private Corporation
1016,37342422500,568127,"Department of Computer and Information Science, Ohio State Uinversity, USA",FALSE,Private Corporation
1017,37354614600,568127,"Department of Biomedical Engineering, Cleveland Clinic Foundation, USA",FALSE,Private Corporation
1018,37862094900,568129,"Department of Information Engineering, Chinese University of Hong Kong, Sha Tin, Hong Kong, China",TRUE,Academic Institution
1019,37415393700,568129,"Department of Information Engineering, Chinese University of Hong Kong, Sha Tin, Hong Kong, China",TRUE,Academic Institution
1020,37378425700,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1021,37856921200,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1022,37371968700,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1023,37371985200,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1024,37285510700,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1025,37378425900,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1026,37702966100,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1027,37860557600,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1028,37698913400,568128,"Naval Research Laboratory, Inc., WA, USA",FALSE,Private Corporation
1029,37377332600,568132,"IBM Thomas J. Watson Research Center, USA",FALSE,Private Corporation
1030,37860460000,568132,"IBM del Peru, Peru",FALSE,Private Corporation
1031,37860458900,568132,"Pontificia Universidad Catolica del Peru, Peru",TRUE,Academic Institution
1032,37860459600,568132,"Pontificia Universidad Catolica del Peru, Peru",TRUE,Academic Institution
1033,37860458300,568132,"Pontificia Universidad Catolica del Peru, Peru",TRUE,Academic Institution
1034,37851684300,568132,"Pontificia Universidad Catolica del Peru, Peru",TRUE,Academic Institution
1035,37842810000,568132,"Fundación Augusto N. Wiese, Peru",FALSE,Private Corporation
1036,37861539500,568132,"Fundación Augusto N. Wiese, Peru",FALSE,Private Corporation
1037,37845668700,568132,"Fundación Augusto N. Wiese, Peru",FALSE,Private Corporation
1038,37370740500,568134,"Institute of Medical Image Science, University Hospital Utrecht, Netherlands",TRUE,Academic Institution
1039,37399434900,568134,"Department of Technical Mathematics and Informatics, Delft University of Technnology, Netherlands",TRUE,Academic Institution
1040,38270067800,568134,"Department of Technical Mathematics and Informatics, Delft University of Technnology, Netherlands",TRUE,Academic Institution
1041,38275060600,568134,"Institute of Medical Image Science, University Hospital Utrecht, Netherlands",TRUE,Academic Institution
1042,38273993000,568134,"Institute of Medical Image Science, University Hospital Utrecht, Netherlands",TRUE,Academic Institution
1043,37847101500,568135,"Department of Electrical Engineering, University of Utah, USA",TRUE,Academic Institution
1044,38185363300,568135,"Center for High Performance Computing, University of Utah, USA",TRUE,Academic Institution
1045,37284107000,568135,"Department of Electrical Engineering, University of Utah, USA",TRUE,Academic Institution
1046,37266169000,568135,"Department of Electrical Engineering, University of Utah, USA",TRUE,Academic Institution
1047,37265915300,568135,"Department of Electrical Engineering, University of Utah, USA",TRUE,Academic Institution
1048,37372278100,568139,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
1049,37267352000,568139,"Computer Science Department, University of California, Santa Cruz, CA, USA",TRUE,Academic Institution
1050,37365755100,568137,"Swiss Center for Scientific Computing, ETH Zürich, Switzerland",FALSE,Private Corporation
1051,37282541100,568137,"Swiss Center for Scientific Computing, ETH Zürich, Switzerland",FALSE,Private Corporation
1052,37283227500,568136,"Fraunhofer Institute of Computer Graphics Research (IGD), Darmstadt, Germany",TRUE,Academic Institution
1053,37860424200,568136,"Department of Biology, University of Brethemen, Bremen, Germany",TRUE,Academic Institution
1054,37860424800,568136,"Department of Chemistry, Bibliothek NW, University of Brethemen, Bremen, Germany",TRUE,Academic Institution
1055,37851592800,568138,"NSF Engineering Research Center for CFS, Mississippi State University, USA",TRUE,Academic Institution
1056,37282559500,568138,"NSF Engineering Research Center for CFS, Mississippi State University, USA",TRUE,Academic Institution
1057,37286501600,568138,"NSF Engineering Research Center for CFS, Mississippi State University, USA",TRUE,Academic Institution
1058,37413486600,568140,"German AeroSpace Research Establishment, DLR, Guttingen, Germany",FALSE,Private Corporation
1059,37372011800,568140,"German AeroSpace Research Establishment, DLR, Guttingen, Germany",FALSE,Private Corporation
1060,37392147700,568141,"Computing and Applied Mathematics Laboratory, National Institute for Standards and Technology, Gaithersburg, MD, USA",TRUE,Academic Institution
1061,37298450200,568141,"IBM TJ Watson Research Center, National Institute for Standards and Technology, Hawthorne, NY, USA",TRUE,Academic Institution
1062,37397136700,568141,"Materials Science and Engineering Laboratory, National Institute for Standards and Technology, Gaithersburg, MD, USA",TRUE,Academic Institution
1063,37320305100,568141,"Materials Science and Engineering Laboratory, National Institute for Standards and Technology, Gaithersburg, MD, USA",TRUE,Academic Institution
1064,37385363700,568144,"Advanced Computing Laboratory, Los Alamos National Laboratory, USA",FALSE,Private Corporation
1065,37860427300,568144,"Institute of GeoPhysics and Planetary Physics, Los Alamos National Laboratory, USA",TRUE,Academic Institution
1066,37282553200,568144,"Department of Computer Science, University of Utah, USA",TRUE,Academic Institution
1067,37858270000,568142,"Center for Die Casting, Ohio State Uinversity, USA",FALSE,Private Corporation
1068,37851790300,568142,"Center for Die Casting, Ohio State Uinversity, USA",FALSE,Private Corporation
1069,37864867900,568142,"Center for Die Casting, Ohio State Uinversity, USA",FALSE,Private Corporation
1070,37342422500,568142,"Department of Computer and Information Science, Ohio State Uinversity, USA",FALSE,Private Corporation
1071,37382715500,568142,"Center for Die Casting, Ohio State Uinversity, USA",FALSE,Private Corporation
1072,37860557400,568142,"Center for Die Casting, Ohio State Uinversity, USA",FALSE,Private Corporation
1073,37855601300,568145,"Computer Science Division, Department of Mathematics, University of Akron, Akron, OH, USA",TRUE,Academic Institution
1074,37619701300,568145,"National Center for Supercomputing Applications, Champaign, IL, USA",FALSE,Private Corporation
1075,37860533600,568145,"Intergraph Corporation, Huntsville, AL, USA",FALSE,Private Corporation
1076,37853024300,568145,"Intergraph Corporation, Huntsville, AL, USA",FALSE,Private Corporation
1077,37860534800,568145,"U.S. EPA, Philadelphia, PA, USA",FALSE,Private Corporation
1078,37355070000,568145,"CFD Research Corporation, Huntsville, AL, USA",FALSE,Private Corporation
1079,37860455000,568146,"Computer Graphics Laboratory Department of Computer Science, University of California, Davis, USA",TRUE,Academic Institution
1080,37282068700,568146,"Computer Graphics Laboratory Department of Computer Science, University of California, Davis, USA",TRUE,Academic Institution
1081,37860461300,568146,"Environmental Laboratory, Waterways Experiment Station, U.S. Army Corps of Engineers, USA",FALSE,Private Corporation
1082,37356983700,568147,"NSF Engineering Research Center, Mississippi State University, USA",TRUE,Academic Institution
1083,37282068700,568147,"Department of Computer Science, University of California Davis, USA",TRUE,Academic Institution
1084,37849431900,568147,"NSF Engineering Research Center, Mississippi State University, USA",TRUE,Academic Institution
1085,37282559500,568147,"NSF Engineering Research Center, Mississippi State University, USA",TRUE,Academic Institution
1086,37861977200,568147,"NSF Engineering Research Center, Mississippi State University, USA",TRUE,Academic Institution
1087,37349490300,636718,"University of Stanford, Stanford, CA, USA",TRUE,Academic Institution
1088,37268052800,568160,"State University of New York, Stony Brook, USA",TRUE,Academic Institution
1089,37275698100,568160,"Mitsubishi Electric Research Laboratory MERLA, USA",FALSE,Private Corporation
1090,37296980500,568160,"University of Tubingen, Germany",TRUE,Academic Institution
1091,37418709500,568160,"University of Mannheim, Germany",TRUE,Academic Institution
1092,37370924200,568160,"Hewlett Packard Company, USA",FALSE,Private Corporation
1093,37444948400,568149,"NSF Engineering Research Center for Computational Field Simulation, Mississippi State University, MS, USA",TRUE,Academic Institution
1094,37282559500,568149,"NSF Engineering Research Center for Computational Field Simulation, Mississippi State University, MS, USA",TRUE,Academic Institution
1095,37282571800,568149,"NSF Engineering Research Center for Computational Field Simulation, Mississippi State University, MS, USA",TRUE,Academic Institution
1096,37860427600,568149,"NSF Engineering Research Center for Computational Field Simulation, Mississippi State University, MS, USA",TRUE,Academic Institution
1097,37299351600,568149,"NSF Engineering Research Center for Computational Field Simulation, Mississippi State University, MS, USA",TRUE,Academic Institution
1098,37860428500,568149,"NSF Engineering Research Center for Computational Field Simulation, Mississippi State University, MS, USA",TRUE,Academic Institution
1099,37741252400,568149,"John C. Stennis Space Center, Naval Research Laboratory, Inc., MS, USA",FALSE,Private Corporation
1100,37850464800,568149,"John C. Stennis Space Center, Naval Research Laboratory, Inc., MS, USA",FALSE,Private Corporation
1101,37299279700,568149,"John C. Stennis Space Center, Naval Research Laboratory, Inc., MS, USA",FALSE,Private Corporation
1102,38226861400,568149,"John C. Stennis Space Center, Naval Research Laboratory, Inc., MS, USA",FALSE,Private Corporation
1103,37299280100,568149,"John C. Stennis Space Center, Naval Research Laboratory, Inc., MS, USA",FALSE,Private Corporation
1104,37352200300,569203,"MITRE Corporation, USA",FALSE,Private Corporation
1105,38270960300,569203,"MITRE Corporation, USA",FALSE,Private Corporation
1106,37357593500,569203,"IEEE Spectrum, USA",FALSE,Private Corporation
1107,38278125100,569203,"Simon Fraser University, Canada",TRUE,Academic Institution
1108,37271142500,569203,"Microsoft Corporation, USA",FALSE,Private Corporation
1109,38277819700,569203,"Pacific Data Images, USA",FALSE,Private Corporation
1110,38270369600,569203,Office of Research and Development,FALSE,Private Corporation
1111,37275694700,636759,"Department of Computer Science, Federal Institute of Technology (ETH), Zurich, Switzerland",TRUE,Academic Institution
1112,37374656700,636759,"Department of Computer Science, Federal Institute of Technology (ETH), Zurich, Switzerland",TRUE,Academic Institution
1113,37611719000,636759,"Department of Computer Science, University of Freiburg, Germany",TRUE,Academic Institution
1114,37361571100,636778,"Advanced Technology R&D Center, Mitsubishi Electric Corporation Limited, Amagasaki, Japan",FALSE,Private Corporation
1115,37274551000,636778,"Faculty of Engineering, Shinshu University, Nagano, Japan",TRUE,Academic Institution
1116,37448030800,636761,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
1117,37610041700,636761,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
1118,37282873000,636761,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
1119,37282872500,636761,"Department of Computer Science, University of Minnesota, Minneapolis, MN, USA",TRUE,Academic Institution
1120,37343565300,636782,"Sch. of Comput. Sci., Carnegie Mellon Univ., Pittsburgh, PA, USA",TRUE,Academic Institution
1121,37282570100,636782,"Bell Laboratories, Naperville, IL, USA",FALSE,Private Corporation
1122,37269712400,636785,"Department of Computer Science, Brown University, Providence, RI, USA",TRUE,Academic Institution
1123,37621651000,636787,"Xerox Palo Alto Research Center, Inxight Software, Inc., Palo Alto, CA, USA",FALSE,Private Corporation
1124,37616700600,636787,"Xerox Palo Alto Research Center, Inxight Software, Inc., Palo Alto, CA, USA",FALSE,Private Corporation
1125,37268043300,636784,"Department of Computer Science, University of Victoria, Victoria, BC, Canada",TRUE,Academic Institution
1126,37278683200,636784,"Department of Computer Science, University of Victoria, Victoria, BC, Canada",TRUE,Academic Institution
1127,37611726800,636784,"School of Computing Science, Simon Fraser University, Burnaby, BC, Canada",TRUE,Academic Institution
1128,37271730100,636784,"Department of Computer Science, University of Victoria, Victoria, BC, Canada",TRUE,Academic Institution
1129,37444609500,636788,"Carnegie Mellon University Robotics Institute, USA",TRUE,Academic Institution
1130,37357418100,636788,"Carnegie Mellon University Robotics Institute, USA",TRUE,Academic Institution
1131,37352245400,636788,"Carnegie Mellon University Robotics Institute, USA",TRUE,Academic Institution
1132,37611663700,636789,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland",FALSE,Private Corporation
1133,37283487400,636789,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland",FALSE,Private Corporation
1134,37546729500,636789,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland",FALSE,Private Corporation
1135,37611663200,636789,"UbiLaboratory, Union Bank of Switzerland, Zurich, Switzerland",FALSE,Private Corporation
1136,37424458700,636790,"Human Computer Interaction Laboratory, Department of Computer Science, University of Maryland, USA",TRUE,Academic Institution
1137,37354669000,636790,"Human Computer Interaction Laboratory, Department of Computer Science, University of Maryland, USA",TRUE,Academic Institution
1138,37283016400,636790,"Human Computer Interaction Laboratory, Department of Computer Science, University of Maryland, USA",TRUE,Academic Institution
1139,37363099200,636791,"Silicon Graphics, Inc., Mountain View, CA, USA",FALSE,Private Corporation
1140,37444594200,636792,"Xerox-PARC, Palo Alto, CA, USA",FALSE,Private Corporation
1141,37372036700,636792,"Xerox-PARC, Palo Alto, CA, USA",FALSE,Private Corporation
1142,37294162600,636793,"Computer Science Department, San Diego SuperComputing Center, Tel-Aviv University, Israel",TRUE,Academic Institution
1143,37275858700,663848,"The Advanced Computing Center for the Arts and Design, Ohio State Uinversity, Columbus, OH, USA",FALSE,Private Corporation
1144,37273119700,663848,"Department of Computer and Information Science, Ohio State Uinversity, Columbus, OH, USA",FALSE,Private Corporation
1145,37350343500,663851,"Software Production Research Department, Bell Laboratories, Naperville, IL, USA",FALSE,Private Corporation
1146,37268052800,663851,"Center for Visual Computingand Computer Science Department, State University of New York, Stony Brook, Stony Brook, NY, USA",TRUE,Academic Institution
1147,37444424000,663853,"Computer Graphics Group, Universitat Erlangen-Närnberg, Germany",TRUE,Academic Institution
1148,37085368197,663853,"Computer Graphics Group, Universitat Erlangen-Närnberg, Germany",TRUE,Academic Institution
1149,37267823200,663855,"Department of Computer Science, University of British Columbia, Vancouver, BC, Canada",TRUE,Academic Institution
1150,37298406100,663855,"EECS Department, CS Division, University of California Berkeley, Berkeley, CA, USA",TRUE,Academic Institution
1151,37612079700,663855,"Department of Radiology, University of British Columbia, Vancouver, BC, Canada",TRUE,Academic Institution
1152,37612081300,663855,"Department of Computer Science, University of British Columbia, Vancouver, BC, Canada",TRUE,Academic Institution
1153,37372012600,663857,"Department of Physics, University of Stanford, Stanford, CA, USA",TRUE,Academic Institution
1154,37610569700,663857,"Faculty of Aerospace Engineering, Technion-Israel Institute of Technology, Haifa, Israel",TRUE,Academic Institution
1155,37274095200,663857,"Department of Electrical Engineering, University of Stanford, Stanford, CA, USA",TRUE,Academic Institution
1156,37378427600,663856,"GE Corporate Research and Development Center, Schenectady, NY, USA",FALSE,Private Corporation
1157,37347783300,663856,"Computer Science Department, Rensselaer Polytechnic Institute, Troy, NY, USA",TRUE,Academic Institution
1158,37613897400,663859,"Fraunhofer Institute of Computer Graphics Research (IGD), Germany",TRUE,Academic Institution
1159,37364046500,663862,"University of California, San Diego, USA",TRUE,Academic Institution
1160,37280473500,663862,"University of California, San Diego, USA",TRUE,Academic Institution
1161,37282574800,663858,"Department of Computer Science, University of Kaiserslautern, Germany",TRUE,Academic Institution
1162,37282578800,663858,"Department of Computer Science, University of Kaiserslautern, Germany",TRUE,Academic Institution
1163,37420744100,663858,"Department of Physics, University of Kaiserslautern, Germany",TRUE,Academic Institution
1164,38512568600,663858,"Department of Physics, University of Kaiserslautern, Germany",TRUE,Academic Institution
1165,37372689000,663858,"Department of Computer Science, Arizona State University, USA",TRUE,Academic Institution
1166,37612158500,663863,"Computer Science Department, Technion-Israel Institute of Technology, Haifa, Israel",TRUE,Academic Institution
1167,37281769000,663863,"Computer Science Department, Technion-Israel Institute of Technology, Haifa, Israel",TRUE,Academic Institution
1168,37267813100,663860,"Los Alamos National Laboratory, USA",FALSE,Private Corporation
1169,37443252200,663860,"Los Alamos National Laboratory, USA",FALSE,Private Corporation
1170,37443253500,663860,"Los Alamos National Laboratory, USA",FALSE,Private Corporation
1171,38275631100,663860,"Los Alamos National Laboratory, USA",FALSE,Private Corporation
1172,38277260000,663860,"Los Alamos National Laboratory, USA",FALSE,Private Corporation
1173,37086987754,663866,"Dept. of Comput. Sci., New Hampshire Univ., Durham, NH, USA",TRUE,Academic Institution
1174,38227675400,663866,"Department of Computer Science, University of New Hampshire, USA",TRUE,Academic Institution
1175,37086991496,663865,"Dipt. di Inf. e Sci. dell'Inf., Genoa Univ., Italy",TRUE,Academic Institution
1176,37371970000,663865,"Dipartimento di Informatica e Scienze dellInformazione, Universita di Genova, Genoa, Italy",TRUE,Academic Institution
1177,37355451700,663865,"Consiglio Nazionale delle Ricerche, Istituto per la Matematica Applicata del CNR, Genoa, Italy",FALSE,Private Corporation
1178,37612084200,663868,"Computer Science Department School of Mathematical Sciences, Tel-Aviv University, Ramat, Israel",TRUE,Academic Institution
1179,38273141800,663868,"Computer Science Department School of Mathematical Sciences, Tel-Aviv University, Ramat, Israel",TRUE,Academic Institution
1180,37409090400,663868,"Computer Science Department School of Mathematical Sciences, Tel-Aviv University, Ramat, Israel",TRUE,Academic Institution
1181,37267822600,663867,"Institute of Computer Graphics, University of Technology, Vienna, Austria",TRUE,Academic Institution
1182,37427428300,663867,"Institute of Computer Graphics, University of Technology, Vienna, Austria",TRUE,Academic Institution
1183,37284271200,663867,"Institute of Computer Graphics, University of Technology, Vienna, Austria",TRUE,Academic Institution
1184,37067734000,663869,"Center for Visual Computing and Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA",TRUE,Academic Institution
